"transaction_id","date","product","category","quantity","price_per_unit","revenue"
1507,2024-03-28,"Круассан","Выпечка",3,120,360
1507,2024-03-28,"Печенье","Выпечка",2,80,160
1507,2024-03-28,"Раф","Кофе",3,280,840
1508,2024-01-05,"Американо","Кофе",2,180,360
1509,2024-02-22,"Сырник","Выпечка",1,200,200
1509,2024-02-22,"Маффин","Выпечка",3,150,450
1509,2024-02-22,"Война и мир","Книги",3,450,1350
1509,2024-02-22,"Мастер и Маргарита","Книги",1,600,600
1510,2024-03-27,"Американо","Кофе",2,180,360
1511,2024-01-27,"Война и мир","Книги",3,450,1350
1511,2024-01-27,"Круассан","Выпечка",1,120,120
1512,2024-02-17,"Круассан","Выпечка",2,120,240
1512,2024-02-17,"Сырник","Выпечка",2,200,400
1513,2024-03-17,"Маффин","Выпечка",2,150,300
1514,2024-03-21,"Маффин","Выпечка",2,150,300
1515,2024-02-13,"Сырник","Выпечка",2,200,400
1515,2024-02-13,"Печенье","Выпечка",1,80,80
1516,2024-02-01,"Печенье","Выпечка",3,80,240
1517,2024-03-03,"Круассан","Выпечка",2,120,240
1517,2024-03-03,"Американо","Кофе",3,180,540
1517,2024-03-03,"Маффин","Выпечка",3,150,450
1518,2024-01-27,"Круассан","Выпечка",3,120,360
1519,2024-01-04,"Печенье","Выпечка",3,80,240
1519,2024-01-04,"Печенье","Выпечка",3,80,240
1519,2024-01-04,"Круассан","Выпечка",1,120,120
1519,2024-01-04,"Круассан","Выпечка",2,120,240
1520,2024-02-24,"Сырник","Выпечка",2,200,400
1521,2024-02-09,"Капучино","Кофе",3,220,660
1521,2024-02-09,"Круассан","Выпечка",2,120,240
1521,2024-02-09,"Маффин","Выпечка",2,150,300
1522,2024-01-29,"Война и мир","Книги",3,450,1350
1522,2024-01-29,"Круассан","Выпечка",2,120,240
1523,2024-03-04,"Круассан","Выпечка",3,120,360
1523,2024-03-04,"Печенье","Выпечка",1,80,80
1524,2024-01-18,"Круассан","Выпечка",3,120,360
1525,2024-03-27,"Раф","Кофе",1,280,280
1525,2024-03-27,"Преступление и наказание","Книги",1,500,500
1525,2024-03-27,"Раф","Кофе",1,280,280
1526,2024-03-16,"Война и мир","Книги",2,450,900
1526,2024-03-16,"Печенье","Выпечка",3,80,240
1527,2024-03-26,"Эспрессо","Кофе",3,150,450
1527,2024-03-26,"Печенье","Выпечка",3,80,240
1527,2024-03-26,"Печенье","Выпечка",3,80,240
1527,2024-03-26,"Сырник","Выпечка",2,200,400
1527,2024-03-26,"Печенье","Выпечка",1,80,80
1528,2024-02-22,"Война и мир","Книги",2,450,900
1528,2024-02-22,"Американо","Кофе",2,180,360
1528,2024-02-22,"Капучино","Кофе",2,220,440
1528,2024-02-22,"Преступление и наказание","Книги",1,500,500
1528,2024-02-22,"Война и мир","Книги",1,450,450
1529,2024-03-23,"Печенье","Выпечка",2,80,160
1529,2024-03-23,"Преступление и наказание","Книги",1,500,500
1530,2024-02-24,"Маффин","Выпечка",1,150,150
1530,2024-02-24,"Латте","Кофе",1,250,250
1531,2024-01-18,"Капучино","Кофе",1,220,220
1531,2024-01-18,"Круассан","Выпечка",2,120,240
1531,2024-01-18,"Печенье","Выпечка",3,80,240
1531,2024-01-18,"Сырник","Выпечка",3,200,600
1532,2024-03-22,"Маффин","Выпечка",1,150,150
1532,2024-03-22,"Круассан","Выпечка",1,120,120
1533,2024-01-30,"Мастер и Маргарита","Книги",1,600,600
1533,2024-01-30,"Маффин","Выпечка",3,150,450
1533,2024-01-30,"Эспрессо","Кофе",3,150,450
1533,2024-01-30,"Маффин","Выпечка",2,150,300
1534,2024-01-25,"Американо","Кофе",3,180,540
1535,2024-03-05,"Преступление и наказание","Книги",1,500,500
1535,2024-03-05,"Эспрессо","Кофе",1,150,150
1535,2024-03-05,"Раф","Кофе",1,280,280
1535,2024-03-05,"Эспрессо","Кофе",3,150,450
1536,2024-02-22,"Американо","Кофе",3,180,540
1537,2024-02-04,"Раф","Кофе",1,280,280
1537,2024-02-04,"Мастер и Маргарита","Книги",2,600,1200
1538,2024-01-16,"Маффин","Выпечка",3,150,450
1538,2024-01-16,"Эспрессо","Кофе",1,150,150
1538,2024-01-16,"Преступление и наказание","Книги",3,500,1500
1538,2024-01-16,"Эспрессо","Кофе",1,150,150
1539,2024-03-22,"Война и мир","Книги",3,450,1350
1539,2024-03-22,"Мастер и Маргарита","Книги",2,600,1200
1539,2024-03-22,"Сырник","Выпечка",1,200,200
1540,2024-01-08,"Капучино","Кофе",3,220,660
1540,2024-01-08,"Круассан","Выпечка",2,120,240
1541,2024-01-01,"Мастер и Маргарита","Книги",1,600,600
1541,2024-01-01,"Печенье","Выпечка",2,80,160
1542,2024-02-20,"Война и мир","Книги",2,450,900
1542,2024-02-20,"Война и мир","Книги",3,450,1350
1542,2024-02-20,"Сырник","Выпечка",2,200,400
1542,2024-02-20,"Мастер и Маргарита","Книги",2,600,1200
1543,2024-02-05,"Круассан","Выпечка",3,120,360
1543,2024-02-05,"Латте","Кофе",3,250,750
1543,2024-02-05,"Раф","Кофе",1,280,280
1544,2024-03-02,"Мастер и Маргарита","Книги",2,600,1200
1545,2024-01-12,"Мастер и Маргарита","Книги",3,600,1800
1545,2024-01-12,"Круассан","Выпечка",1,120,120
1545,2024-01-12,"Преступление и наказание","Книги",1,500,500
1545,2024-01-12,"Круассан","Выпечка",2,120,240
1546,2024-03-10,"Капучино","Кофе",1,220,220
1547,2024-01-04,"Круассан","Выпечка",2,120,240
1547,2024-01-04,"Маффин","Выпечка",2,150,300
1548,2024-01-18,"Маффин","Выпечка",3,150,450
1548,2024-01-18,"Сырник","Выпечка",2,200,400
1549,2024-01-04,"Маффин","Выпечка",3,150,450
1550,2024-01-09,"Преступление и наказание","Книги",1,500,500
1550,2024-01-09,"Сырник","Выпечка",1,200,200
1550,2024-01-09,"Печенье","Выпечка",3,80,240
1551,2024-01-21,"Война и мир","Книги",1,450,450
1552,2024-02-13,"Эспрессо","Кофе",3,150,450
1552,2024-02-13,"Печенье","Выпечка",3,80,240
1553,2024-03-14,"Сырник","Выпечка",1,200,200
1553,2024-03-14,"Латте","Кофе",1,250,250
1554,2024-03-02,"Эспрессо","Кофе",3,150,450
1554,2024-03-02,"Маффин","Выпечка",1,150,150
1554,2024-03-02,"Мастер и Маргарита","Книги",3,600,1800
1554,2024-03-02,"Капучино","Кофе",3,220,660
1555,2024-03-21,"Капучино","Кофе",2,220,440
1555,2024-03-21,"Эспрессо","Кофе",1,150,150
1555,2024-03-21,"Круассан","Выпечка",2,120,240
1555,2024-03-21,"Маффин","Выпечка",1,150,150
1556,2024-01-13,"Война и мир","Книги",3,450,1350
1557,2024-01-01,"Круассан","Выпечка",2,120,240
1557,2024-01-01,"Капучино","Кофе",1,220,220
1557,2024-01-01,"Печенье","Выпечка",2,80,160
1558,2024-02-16,"Сырник","Выпечка",3,200,600
1558,2024-02-16,"Мастер и Маргарита","Книги",3,600,1800
1558,2024-02-16,"Маффин","Выпечка",1,150,150
1559,2024-03-12,"Печенье","Выпечка",1,80,80
1560,2024-03-11,"Круассан","Выпечка",1,120,120
1560,2024-03-11,"Круассан","Выпечка",3,120,360
1561,2024-01-27,"Печенье","Выпечка",1,80,80
1561,2024-01-27,"Маффин","Выпечка",3,150,450
1561,2024-01-27,"Маффин","Выпечка",2,150,300
1561,2024-01-27,"Раф","Кофе",1,280,280
1562,2024-03-25,"Капучино","Кофе",1,220,220
1562,2024-03-25,"Печенье","Выпечка",2,80,160
1563,2024-01-18,"Маффин","Выпечка",1,150,150
1563,2024-01-18,"Раф","Кофе",3,280,840
1564,2024-03-04,"Печенье","Выпечка",3,80,240
1565,2024-03-26,"Печенье","Выпечка",1,80,80
1565,2024-03-26,"Мастер и Маргарита","Книги",3,600,1800
1565,2024-03-26,"Капучино","Кофе",3,220,660
1565,2024-03-26,"Маффин","Выпечка",3,150,450
1565,2024-03-26,"Мастер и Маргарита","Книги",2,600,1200
1566,2024-02-27,"Печенье","Выпечка",3,80,240
1567,2024-03-18,"Мастер и Маргарита","Книги",1,600,600
1568,2024-01-09,"Мастер и Маргарита","Книги",2,600,1200
1569,2024-01-07,"Круассан","Выпечка",3,120,360
1569,2024-01-07,"Эспрессо","Кофе",2,150,300
1570,2024-03-12,"Печенье","Выпечка",2,80,160
1570,2024-03-12,"Круассан","Выпечка",1,120,120
1571,2024-03-18,"Сырник","Выпечка",1,200,200
1572,2024-02-01,"Печенье","Выпечка",1,80,80
1573,2024-02-29,"Преступление и наказание","Книги",2,500,1000
1573,2024-02-29,"Маффин","Выпечка",2,150,300
1573,2024-02-29,"Мастер и Маргарита","Книги",1,600,600
1573,2024-02-29,"Раф","Кофе",2,280,560
1574,2024-01-27,"Печенье","Выпечка",2,80,160
1574,2024-01-27,"Сырник","Выпечка",1,200,200
1575,2024-02-13,"Мастер и Маргарита","Книги",1,600,600
1575,2024-02-13,"Латте","Кофе",1,250,250
1575,2024-02-13,"Сырник","Выпечка",2,200,400
1575,2024-02-13,"Круассан","Выпечка",2,120,240
1576,2024-01-20,"Латте","Кофе",2,250,500
1576,2024-01-20,"Капучино","Кофе",3,220,660
1577,2024-01-08,"Печенье","Выпечка",3,80,240
1578,2024-02-09,"Круассан","Выпечка",2,120,240
1578,2024-02-09,"Латте","Кофе",2,250,500
1578,2024-02-09,"Раф","Кофе",3,280,840
1579,2024-01-23,"Американо","Кофе",2,180,360
1579,2024-01-23,"Мастер и Маргарита","Книги",1,600,600
1579,2024-01-23,"Маффин","Выпечка",1,150,150
1580,2024-02-18,"Капучино","Кофе",3,220,660
1580,2024-02-18,"Маффин","Выпечка",2,150,300
1581,2024-01-08,"Капучино","Кофе",1,220,220
1582,2024-02-23,"Латте","Кофе",1,250,250
1582,2024-02-23,"Мастер и Маргарита","Книги",2,600,1200
1582,2024-02-23,"Американо","Кофе",2,180,360
1583,2024-03-26,"Маффин","Выпечка",2,150,300
1583,2024-03-26,"Латте","Кофе",2,250,500
1584,2024-01-16,"Латте","Кофе",3,250,750
1584,2024-01-16,"Эспрессо","Кофе",2,150,300
1584,2024-01-16,"Маффин","Выпечка",2,150,300
1584,2024-01-16,"Круассан","Выпечка",1,120,120
1584,2024-01-16,"Печенье","Выпечка",1,80,80
1585,2024-02-02,"Круассан","Выпечка",1,120,120
1586,2024-01-04,"Печенье","Выпечка",3,80,240
1587,2024-01-02,"Раф","Кофе",1,280,280
1587,2024-01-02,"Сырник","Выпечка",1,200,200
1587,2024-01-02,"Война и мир","Книги",3,450,1350
1587,2024-01-02,"Сырник","Выпечка",1,200,200
1588,2024-02-04,"Раф","Кофе",2,280,560
1588,2024-02-04,"Война и мир","Книги",3,450,1350
1588,2024-02-04,"Мастер и Маргарита","Книги",1,600,600
1588,2024-02-04,"Мастер и Маргарита","Книги",2,600,1200
1588,2024-02-04,"Война и мир","Книги",3,450,1350
1589,2024-02-02,"Сырник","Выпечка",2,200,400
1590,2024-03-14,"Сырник","Выпечка",3,200,600
1590,2024-03-14,"Печенье","Выпечка",2,80,160
1591,2024-01-03,"Преступление и наказание","Книги",2,500,1000
1591,2024-01-03,"Латте","Кофе",1,250,250
1592,2024-01-08,"Латте","Кофе",1,250,250
1593,2024-03-23,"Мастер и Маргарита","Книги",3,600,1800
1594,2024-01-09,"Маффин","Выпечка",1,150,150
1594,2024-01-09,"Круассан","Выпечка",2,120,240
1594,2024-01-09,"Американо","Кофе",3,180,540
1595,2024-01-07,"Преступление и наказание","Книги",1,500,500
1595,2024-01-07,"Капучино","Кофе",1,220,220
1595,2024-01-07,"Сырник","Выпечка",3,200,600
1596,2024-01-18,"Раф","Кофе",2,280,560
1596,2024-01-18,"Круассан","Выпечка",3,120,360
1597,2024-03-18,"Круассан","Выпечка",2,120,240
1598,2024-02-25,"Война и мир","Книги",3,450,1350
1598,2024-02-25,"Преступление и наказание","Книги",1,500,500
1598,2024-02-25,"Капучино","Кофе",3,220,660
1598,2024-02-25,"Капучино","Кофе",1,220,220
1598,2024-02-25,"Война и мир","Книги",1,450,450
1599,2024-03-01,"Американо","Кофе",1,180,180
1600,2024-02-04,"Сырник","Выпечка",3,200,600
1600,2024-02-04,"Печенье","Выпечка",3,80,240
1600,2024-02-04,"Маффин","Выпечка",3,150,450
1601,2024-02-09,"Печенье","Выпечка",2,80,160
1601,2024-02-09,"Круассан","Выпечка",2,120,240
1602,2024-02-19,"Капучино","Кофе",3,220,660
1602,2024-02-19,"Эспрессо","Кофе",3,150,450
1603,2024-03-17,"Американо","Кофе",1,180,180
1603,2024-03-17,"Маффин","Выпечка",2,150,300
1603,2024-03-17,"Сырник","Выпечка",2,200,400
1603,2024-03-17,"Сырник","Выпечка",2,200,400
1604,2024-02-21,"Сырник","Выпечка",1,200,200
1604,2024-02-21,"Сырник","Выпечка",3,200,600
1604,2024-02-21,"Латте","Кофе",1,250,250
1604,2024-02-21,"Печенье","Выпечка",1,80,80
1605,2024-03-06,"Раф","Кофе",1,280,280
1606,2024-02-24,"Эспрессо","Кофе",2,150,300
1606,2024-02-24,"Печенье","Выпечка",2,80,160
1606,2024-02-24,"Печенье","Выпечка",3,80,240
1606,2024-02-24,"Эспрессо","Кофе",2,150,300
1606,2024-02-24,"Американо","Кофе",2,180,360
1607,2024-03-30,"Раф","Кофе",3,280,840
1607,2024-03-30,"Маффин","Выпечка",1,150,150
1608,2024-01-31,"Круассан","Выпечка",1,120,120
1609,2024-01-01,"Капучино","Кофе",3,220,660
1609,2024-01-01,"Мастер и Маргарита","Книги",2,600,1200
1609,2024-01-01,"Мастер и Маргарита","Книги",1,600,600
1609,2024-01-01,"Капучино","Кофе",2,220,440
1609,2024-01-01,"Американо","Кофе",2,180,360
1610,2024-03-14,"Печенье","Выпечка",2,80,160
1610,2024-03-14,"Эспрессо","Кофе",1,150,150
1611,2024-03-13,"Круассан","Выпечка",3,120,360
1611,2024-03-13,"Сырник","Выпечка",1,200,200
1611,2024-03-13,"Сырник","Выпечка",3,200,600
1612,2024-01-07,"Американо","Кофе",3,180,540
1613,2024-02-29,"Капучино","Кофе",3,220,660
1613,2024-02-29,"Война и мир","Книги",2,450,900
1613,2024-02-29,"Преступление и наказание","Книги",1,500,500
1613,2024-02-29,"Маффин","Выпечка",1,150,150
1613,2024-02-29,"Капучино","Кофе",3,220,660
1614,2024-02-28,"Печенье","Выпечка",1,80,80
1614,2024-02-28,"Сырник","Выпечка",3,200,600
1615,2024-01-06,"Мастер и Маргарита","Книги",3,600,1800
1615,2024-01-06,"Война и мир","Книги",2,450,900
1615,2024-01-06,"Круассан","Выпечка",1,120,120
1616,2024-03-09,"Капучино","Кофе",1,220,220
1616,2024-03-09,"Маффин","Выпечка",1,150,150
1616,2024-03-09,"Печенье","Выпечка",2,80,160
1616,2024-03-09,"Круассан","Выпечка",1,120,120
1617,2024-03-24,"Латте","Кофе",1,250,250
1617,2024-03-24,"Сырник","Выпечка",1,200,200
1617,2024-03-24,"Круассан","Выпечка",3,120,360
1618,2024-01-28,"Круассан","Выпечка",1,120,120
1618,2024-01-28,"Эспрессо","Кофе",3,150,450
1619,2024-03-27,"Круассан","Выпечка",1,120,120
1619,2024-03-27,"Капучино","Кофе",3,220,660
1620,2024-02-06,"Сырник","Выпечка",1,200,200
1621,2024-02-10,"Мастер и Маргарита","Книги",3,600,1800
1621,2024-02-10,"Эспрессо","Кофе",2,150,300
1621,2024-02-10,"Сырник","Выпечка",2,200,400
1622,2024-03-15,"Маффин","Выпечка",2,150,300
1622,2024-03-15,"Сырник","Выпечка",3,200,600
1623,2024-03-04,"Сырник","Выпечка",1,200,200
1623,2024-03-04,"Преступление и наказание","Книги",1,500,500
1623,2024-03-04,"Печенье","Выпечка",2,80,160
1623,2024-03-04,"Эспрессо","Кофе",2,150,300
1624,2024-03-09,"Печенье","Выпечка",3,80,240
1624,2024-03-09,"Сырник","Выпечка",3,200,600
1624,2024-03-09,"Круассан","Выпечка",1,120,120
1624,2024-03-09,"Раф","Кофе",1,280,280
1625,2024-02-17,"Круассан","Выпечка",3,120,360
1626,2024-01-26,"Маффин","Выпечка",1,150,150
1626,2024-01-26,"Война и мир","Книги",3,450,1350
1627,2024-02-15,"Круассан","Выпечка",1,120,120
1628,2024-02-04,"Война и мир","Книги",3,450,1350
1628,2024-02-04,"Сырник","Выпечка",1,200,200
1628,2024-02-04,"Маффин","Выпечка",3,150,450
1628,2024-02-04,"Печенье","Выпечка",1,80,80
1628,2024-02-04,"Капучино","Кофе",2,220,440
1629,2024-02-22,"Маффин","Выпечка",3,150,450
1629,2024-02-22,"Мастер и Маргарита","Книги",2,600,1200
1629,2024-02-22,"Маффин","Выпечка",2,150,300
1629,2024-02-22,"Латте","Кофе",1,250,250
1629,2024-02-22,"Мастер и Маргарита","Книги",2,600,1200
1630,2024-01-31,"Преступление и наказание","Книги",2,500,1000
1630,2024-01-31,"Печенье","Выпечка",3,80,240
1630,2024-01-31,"Латте","Кофе",3,250,750
1631,2024-03-08,"Мастер и Маргарита","Книги",1,600,600
1631,2024-03-08,"Преступление и наказание","Книги",3,500,1500
1631,2024-03-08,"Круассан","Выпечка",1,120,120
1631,2024-03-08,"Раф","Кофе",1,280,280
1632,2024-01-28,"Круассан","Выпечка",1,120,120
1632,2024-01-28,"Сырник","Выпечка",3,200,600
1632,2024-01-28,"Печенье","Выпечка",2,80,160
1632,2024-01-28,"Раф","Кофе",3,280,840
1633,2024-02-23,"Преступление и наказание","Книги",3,500,1500
1633,2024-02-23,"Сырник","Выпечка",3,200,600
1634,2024-01-23,"Маффин","Выпечка",3,150,450
1634,2024-01-23,"Мастер и Маргарита","Книги",3,600,1800
1634,2024-01-23,"Печенье","Выпечка",2,80,160
1635,2024-01-10,"Печенье","Выпечка",1,80,80
1635,2024-01-10,"Эспрессо","Кофе",1,150,150
1636,2024-02-28,"Сырник","Выпечка",3,200,600
1637,2024-01-26,"Маффин","Выпечка",2,150,300
1638,2024-01-31,"Раф","Кофе",2,280,560
1638,2024-01-31,"Печенье","Выпечка",2,80,160
1639,2024-03-18,"Маффин","Выпечка",1,150,150
1640,2024-01-12,"Латте","Кофе",2,250,500
1640,2024-01-12,"Круассан","Выпечка",2,120,240
1641,2024-02-19,"Война и мир","Книги",1,450,450
1641,2024-02-19,"Мастер и Маргарита","Книги",3,600,1800
1642,2024-02-17,"Сырник","Выпечка",2,200,400
1642,2024-02-17,"Круассан","Выпечка",2,120,240
1642,2024-02-17,"Сырник","Выпечка",3,200,600
1642,2024-02-17,"Круассан","Выпечка",3,120,360
1643,2024-03-16,"Преступление и наказание","Книги",2,500,1000
1643,2024-03-16,"Маффин","Выпечка",2,150,300
1643,2024-03-16,"Печенье","Выпечка",3,80,240
1643,2024-03-16,"Американо","Кофе",3,180,540
1643,2024-03-16,"Мастер и Маргарита","Книги",2,600,1200
1644,2024-02-23,"Американо","Кофе",3,180,540
1645,2024-01-11,"Мастер и Маргарита","Книги",1,600,600
1646,2024-03-08,"Мастер и Маргарита","Книги",2,600,1200
1646,2024-03-08,"Маффин","Выпечка",3,150,450
1646,2024-03-08,"Мастер и Маргарита","Книги",3,600,1800
1646,2024-03-08,"Печенье","Выпечка",2,80,160
1647,2024-01-16,"Мастер и Маргарита","Книги",1,600,600
1647,2024-01-16,"Латте","Кофе",3,250,750
1647,2024-01-16,"Печенье","Выпечка",2,80,160
1648,2024-01-17,"Сырник","Выпечка",2,200,400
1648,2024-01-17,"Капучино","Кофе",2,220,440
1648,2024-01-17,"Эспрессо","Кофе",3,150,450
1648,2024-01-17,"Мастер и Маргарита","Книги",3,600,1800
1649,2024-02-12,"Капучино","Кофе",1,220,220
1650,2024-03-07,"Печенье","Выпечка",2,80,160
1650,2024-03-07,"Раф","Кофе",2,280,560
1650,2024-03-07,"Круассан","Выпечка",1,120,120
1651,2024-03-01,"Круассан","Выпечка",1,120,120
1652,2024-03-13,"Преступление и наказание","Книги",1,500,500
1652,2024-03-13,"Круассан","Выпечка",3,120,360
1653,2024-02-13,"Сырник","Выпечка",3,200,600
1654,2024-01-23,"Мастер и Маргарита","Книги",3,600,1800
1654,2024-01-23,"Война и мир","Книги",2,450,900
1654,2024-01-23,"Сырник","Выпечка",1,200,200
1654,2024-01-23,"Сырник","Выпечка",1,200,200
1654,2024-01-23,"Раф","Кофе",3,280,840
1655,2024-03-24,"Раф","Кофе",2,280,560
1656,2024-02-29,"Печенье","Выпечка",2,80,160
1656,2024-02-29,"Сырник","Выпечка",2,200,400
1656,2024-02-29,"Мастер и Маргарита","Книги",1,600,600
1656,2024-02-29,"Раф","Кофе",2,280,560
1656,2024-02-29,"Маффин","Выпечка",1,150,150
1657,2024-02-16,"Маффин","Выпечка",2,150,300
1657,2024-02-16,"Сырник","Выпечка",1,200,200
1658,2024-02-27,"Круассан","Выпечка",1,120,120
1658,2024-02-27,"Печенье","Выпечка",3,80,240
1658,2024-02-27,"Война и мир","Книги",3,450,1350
1658,2024-02-27,"Печенье","Выпечка",2,80,160
1659,2024-01-27,"Раф","Кофе",1,280,280
1659,2024-01-27,"Печенье","Выпечка",1,80,80
1659,2024-01-27,"Американо","Кофе",2,180,360
1660,2024-02-14,"Круассан","Выпечка",1,120,120
1660,2024-02-14,"Американо","Кофе",1,180,180
1660,2024-02-14,"Круассан","Выпечка",1,120,120
1661,2024-01-23,"Печенье","Выпечка",1,80,80
1661,2024-01-23,"Преступление и наказание","Книги",1,500,500
1661,2024-01-23,"Эспрессо","Кофе",2,150,300
1661,2024-01-23,"Американо","Кофе",3,180,540
1661,2024-01-23,"Капучино","Кофе",3,220,660
1662,2024-03-13,"Печенье","Выпечка",1,80,80
1662,2024-03-13,"Круассан","Выпечка",1,120,120
1663,2024-03-25,"Мастер и Маргарита","Книги",3,600,1800
1663,2024-03-25,"Маффин","Выпечка",3,150,450
1663,2024-03-25,"Сырник","Выпечка",1,200,200
1663,2024-03-25,"Круассан","Выпечка",1,120,120
1664,2024-03-09,"Печенье","Выпечка",2,80,160
1665,2024-01-15,"Круассан","Выпечка",2,120,240
1665,2024-01-15,"Капучино","Кофе",1,220,220
1665,2024-01-15,"Капучино","Кофе",3,220,660
1665,2024-01-15,"Сырник","Выпечка",1,200,200
1665,2024-01-15,"Круассан","Выпечка",1,120,120
1666,2024-03-01,"Круассан","Выпечка",3,120,360
1666,2024-03-01,"Мастер и Маргарита","Книги",1,600,600
1666,2024-03-01,"Американо","Кофе",1,180,180
1667,2024-01-25,"Маффин","Выпечка",1,150,150
1667,2024-01-25,"Сырник","Выпечка",1,200,200
1667,2024-01-25,"Сырник","Выпечка",2,200,400
1667,2024-01-25,"Сырник","Выпечка",3,200,600
1668,2024-01-05,"Печенье","Выпечка",3,80,240
1669,2024-02-16,"Война и мир","Книги",3,450,1350
1669,2024-02-16,"Печенье","Выпечка",2,80,160
1669,2024-02-16,"Латте","Кофе",2,250,500
1669,2024-02-16,"Капучино","Кофе",2,220,440
1669,2024-02-16,"Сырник","Выпечка",1,200,200
1670,2024-01-04,"Маффин","Выпечка",3,150,450
1670,2024-01-04,"Маффин","Выпечка",1,150,150
1671,2024-02-25,"Латте","Кофе",1,250,250
1671,2024-02-25,"Маффин","Выпечка",1,150,150
1671,2024-02-25,"Печенье","Выпечка",2,80,160
1671,2024-02-25,"Американо","Кофе",1,180,180
1671,2024-02-25,"Капучино","Кофе",1,220,220
1672,2024-03-17,"Печенье","Выпечка",2,80,160
1672,2024-03-17,"Латте","Кофе",2,250,500
1672,2024-03-17,"Латте","Кофе",2,250,500
1672,2024-03-17,"Печенье","Выпечка",1,80,80
1673,2024-03-03,"Мастер и Маргарита","Книги",2,600,1200
1674,2024-01-10,"Круассан","Выпечка",1,120,120
1674,2024-01-10,"Мастер и Маргарита","Книги",1,600,600
1675,2024-02-22,"Сырник","Выпечка",1,200,200
1676,2024-02-10,"Латте","Кофе",1,250,250
1677,2024-01-27,"Латте","Кофе",3,250,750
1677,2024-01-27,"Сырник","Выпечка",3,200,600
1677,2024-01-27,"Круассан","Выпечка",1,120,120
1678,2024-01-27,"Эспрессо","Кофе",1,150,150
1679,2024-03-21,"Латте","Кофе",2,250,500
1679,2024-03-21,"Круассан","Выпечка",2,120,240
1680,2024-02-28,"Круассан","Выпечка",2,120,240
1681,2024-01-14,"Война и мир","Книги",3,450,1350
1681,2024-01-14,"Круассан","Выпечка",1,120,120
1681,2024-01-14,"Печенье","Выпечка",2,80,160
1681,2024-01-14,"Круассан","Выпечка",3,120,360
1682,2024-01-26,"Круассан","Выпечка",1,120,120
1682,2024-01-26,"Преступление и наказание","Книги",2,500,1000
1682,2024-01-26,"Сырник","Выпечка",3,200,600
1682,2024-01-26,"Маффин","Выпечка",1,150,150
1683,2024-03-27,"Круассан","Выпечка",2,120,240
1683,2024-03-27,"Эспрессо","Кофе",2,150,300
1683,2024-03-27,"Эспрессо","Кофе",2,150,300
1683,2024-03-27,"Капучино","Кофе",1,220,220
1684,2024-01-31,"Маффин","Выпечка",1,150,150
1684,2024-01-31,"Эспрессо","Кофе",2,150,300
1684,2024-01-31,"Круассан","Выпечка",2,120,240
1685,2024-03-20,"Эспрессо","Кофе",2,150,300
1685,2024-03-20,"Печенье","Выпечка",1,80,80
1686,2024-03-15,"Раф","Кофе",3,280,840
1686,2024-03-15,"Печенье","Выпечка",1,80,80
1686,2024-03-15,"Сырник","Выпечка",3,200,600
1686,2024-03-15,"Война и мир","Книги",3,450,1350
1686,2024-03-15,"Эспрессо","Кофе",2,150,300
1687,2024-02-22,"Круассан","Выпечка",2,120,240
1688,2024-03-20,"Круассан","Выпечка",1,120,120
1689,2024-03-05,"Латте","Кофе",3,250,750
1689,2024-03-05,"Раф","Кофе",2,280,560
1690,2024-01-27,"Маффин","Выпечка",1,150,150
1690,2024-01-27,"Эспрессо","Кофе",2,150,300
1691,2024-02-14,"Латте","Кофе",3,250,750
1691,2024-02-14,"Раф","Кофе",1,280,280
1692,2024-03-30,"Эспрессо","Кофе",1,150,150
1693,2024-01-17,"Круассан","Выпечка",1,120,120
1694,2024-01-02,"Американо","Кофе",2,180,360
1695,2024-01-19,"Война и мир","Книги",1,450,450
1696,2024-02-25,"Мастер и Маргарита","Книги",1,600,600
1696,2024-02-25,"Круассан","Выпечка",2,120,240
1696,2024-02-25,"Эспрессо","Кофе",1,150,150
1697,2024-01-24,"Эспрессо","Кофе",2,150,300
1697,2024-01-24,"Американо","Кофе",2,180,360
1697,2024-01-24,"Раф","Кофе",2,280,560
1698,2024-02-01,"Круассан","Выпечка",1,120,120
1698,2024-02-01,"Печенье","Выпечка",2,80,160
1698,2024-02-01,"Сырник","Выпечка",3,200,600
1698,2024-02-01,"Печенье","Выпечка",2,80,160
1698,2024-02-01,"Круассан","Выпечка",1,120,120
1699,2024-03-01,"Круассан","Выпечка",1,120,120
1700,2024-02-12,"Война и мир","Книги",1,450,450
1700,2024-02-12,"Война и мир","Книги",1,450,450
1701,2024-02-24,"Печенье","Выпечка",2,80,160
1701,2024-02-24,"Маффин","Выпечка",1,150,150
1702,2024-02-13,"Маффин","Выпечка",3,150,450
1702,2024-02-13,"Маффин","Выпечка",3,150,450
1703,2024-01-19,"Печенье","Выпечка",3,80,240
1703,2024-01-19,"Раф","Кофе",2,280,560
1703,2024-01-19,"Эспрессо","Кофе",1,150,150
1703,2024-01-19,"Печенье","Выпечка",2,80,160
1703,2024-01-19,"Маффин","Выпечка",2,150,300
1704,2024-01-07,"Маффин","Выпечка",2,150,300
1705,2024-03-29,"Война и мир","Книги",3,450,1350
1705,2024-03-29,"Круассан","Выпечка",1,120,120
1705,2024-03-29,"Маффин","Выпечка",2,150,300
1705,2024-03-29,"Круассан","Выпечка",3,120,360
1705,2024-03-29,"Эспрессо","Кофе",3,150,450
1706,2024-02-22,"Печенье","Выпечка",2,80,160
