"transaction_id","date","product","category","quantity","price_per_unit","revenue","weekday_num","weekday_name","day_type","month_num","year","week"
1800,2024-02-25,"Преступление и наказание","Книги",2,500,1000,1,"вс","weekend",2,2024,8
1800,2024-02-25,"Маффин","Выпечка",2,150,300,1,"вс","weekend",2,2024,8
1800,2024-02-25,"Печенье","Выпечка",2,80,160,1,"вс","weekend",2,2024,8
1801,2024-03-06,"Сырник","Выпечка",1,200,200,4,"ср","weekday",3,2024,10
1801,2024-03-06,"Эспрессо","Кофе",3,150,450,4,"ср","weekday",3,2024,10
1801,2024-03-06,"Американо","Кофе",3,180,540,4,"ср","weekday",3,2024,10
1802,2024-02-14,"Мастер и Маргарита","Книги",1,600,600,4,"ср","weekday",2,2024,7
1802,2024-02-14,"Сырник","Выпечка",2,200,400,4,"ср","weekday",2,2024,7
1802,2024-02-14,"Маффин","Выпечка",3,150,450,4,"ср","weekday",2,2024,7
1803,2024-03-19,"Капучино","Кофе",3,220,660,3,"вт","weekday",3,2024,12
1803,2024-03-19,"Круассан","Выпечка",2,120,240,3,"вт","weekday",3,2024,12
1804,2024-02-01,"Капучино","Кофе",1,220,220,5,"чт","weekday",2,2024,5
1805,2024-02-07,"Сырник","Выпечка",3,200,600,4,"ср","weekday",2,2024,6
1806,2024-01-14,"Преступление и наказание","Книги",3,500,1500,1,"вс","weekend",1,2024,2
1806,2024-01-14,"Капучино","Кофе",2,220,440,1,"вс","weekend",1,2024,2
1806,2024-01-14,"Сырник","Выпечка",3,200,600,1,"вс","weekend",1,2024,2
1806,2024-01-14,"Печенье","Выпечка",1,80,80,1,"вс","weekend",1,2024,2
1807,2024-03-04,"Печенье","Выпечка",3,80,240,2,"пн","weekday",3,2024,10
1807,2024-03-04,"Сырник","Выпечка",3,200,600,2,"пн","weekday",3,2024,10
1807,2024-03-04,"Война и мир","Книги",1,450,450,2,"пн","weekday",3,2024,10
1808,2024-03-04,"Американо","Кофе",1,180,180,2,"пн","weekday",3,2024,10
1808,2024-03-04,"Круассан","Выпечка",3,120,360,2,"пн","weekday",3,2024,10
1809,2024-03-10,"Маффин","Выпечка",3,150,450,1,"вс","weekend",3,2024,10
1809,2024-03-10,"Сырник","Выпечка",1,200,200,1,"вс","weekend",3,2024,10
1809,2024-03-10,"Круассан","Выпечка",3,120,360,1,"вс","weekend",3,2024,10
1809,2024-03-10,"Эспрессо","Кофе",1,150,150,1,"вс","weekend",3,2024,10
1810,2024-02-17,"Маффин","Выпечка",1,150,150,7,"сб","weekend",2,2024,7
1810,2024-02-17,"Американо","Кофе",1,180,180,7,"сб","weekend",2,2024,7
1810,2024-02-17,"Эспрессо","Кофе",1,150,150,7,"сб","weekend",2,2024,7
1811,2024-03-07,"Печенье","Выпечка",3,80,240,5,"чт","weekday",3,2024,10
1811,2024-03-07,"Печенье","Выпечка",1,80,80,5,"чт","weekday",3,2024,10
1811,2024-03-07,"Сырник","Выпечка",2,200,400,5,"чт","weekday",3,2024,10
1812,2024-01-10,"Сырник","Выпечка",3,200,600,4,"ср","weekday",1,2024,2
1812,2024-01-10,"Маффин","Выпечка",2,150,300,4,"ср","weekday",1,2024,2
1812,2024-01-10,"Американо","Кофе",2,180,360,4,"ср","weekday",1,2024,2
1812,2024-01-10,"Эспрессо","Кофе",3,150,450,4,"ср","weekday",1,2024,2
1813,2024-03-28,"Маффин","Выпечка",2,150,300,5,"чт","weekday",3,2024,13
1813,2024-03-28,"Преступление и наказание","Книги",3,500,1500,5,"чт","weekday",3,2024,13
1813,2024-03-28,"Эспрессо","Кофе",2,150,300,5,"чт","weekday",3,2024,13
1814,2024-03-30,"Круассан","Выпечка",1,120,120,7,"сб","weekend",3,2024,13
1814,2024-03-30,"Печенье","Выпечка",1,80,80,7,"сб","weekend",3,2024,13
1814,2024-03-30,"Печенье","Выпечка",2,80,160,7,"сб","weekend",3,2024,13
1814,2024-03-30,"Круассан","Выпечка",1,120,120,7,"сб","weekend",3,2024,13
1815,2024-01-09,"Латте","Кофе",3,250,750,3,"вт","weekday",1,2024,2
1815,2024-01-09,"Эспрессо","Кофе",2,150,300,3,"вт","weekday",1,2024,2
1815,2024-01-09,"Раф","Кофе",2,280,560,3,"вт","weekday",1,2024,2
1816,2024-01-26,"Латте","Кофе",1,250,250,6,"пт","weekday",1,2024,4
1816,2024-01-26,"Мастер и Маргарита","Книги",3,600,1800,6,"пт","weekday",1,2024,4
1817,2024-03-23,"Маффин","Выпечка",1,150,150,7,"сб","weekend",3,2024,12
1817,2024-03-23,"Сырник","Выпечка",3,200,600,7,"сб","weekend",3,2024,12
1817,2024-03-23,"Круассан","Выпечка",2,120,240,7,"сб","weekend",3,2024,12
1817,2024-03-23,"Круассан","Выпечка",1,120,120,7,"сб","weekend",3,2024,12
1817,2024-03-23,"Латте","Кофе",3,250,750,7,"сб","weekend",3,2024,12
1818,2024-02-06,"Раф","Кофе",1,280,280,3,"вт","weekday",2,2024,6
1819,2024-02-25,"Преступление и наказание","Книги",3,500,1500,1,"вс","weekend",2,2024,8
1819,2024-02-25,"Война и мир","Книги",3,450,1350,1,"вс","weekend",2,2024,8
1819,2024-02-25,"Преступление и наказание","Книги",2,500,1000,1,"вс","weekend",2,2024,8
1819,2024-02-25,"Преступление и наказание","Книги",2,500,1000,1,"вс","weekend",2,2024,8
1820,2024-02-11,"Маффин","Выпечка",2,150,300,1,"вс","weekend",2,2024,6
1820,2024-02-11,"Сырник","Выпечка",3,200,600,1,"вс","weekend",2,2024,6
1820,2024-02-11,"Сырник","Выпечка",3,200,600,1,"вс","weekend",2,2024,6
1821,2024-02-15,"Маффин","Выпечка",2,150,300,5,"чт","weekday",2,2024,7
1821,2024-02-15,"Эспрессо","Кофе",1,150,150,5,"чт","weekday",2,2024,7
1821,2024-02-15,"Капучино","Кофе",1,220,220,5,"чт","weekday",2,2024,7
1821,2024-02-15,"Круассан","Выпечка",3,120,360,5,"чт","weekday",2,2024,7
1822,2024-03-13,"Сырник","Выпечка",1,200,200,4,"ср","weekday",3,2024,11
1822,2024-03-13,"Круассан","Выпечка",2,120,240,4,"ср","weekday",3,2024,11
1822,2024-03-13,"Сырник","Выпечка",1,200,200,4,"ср","weekday",3,2024,11
1823,2024-03-21,"Преступление и наказание","Книги",1,500,500,5,"чт","weekday",3,2024,12
1823,2024-03-21,"Круассан","Выпечка",2,120,240,5,"чт","weekday",3,2024,12
1824,2024-01-30,"Капучино","Кофе",3,220,660,3,"вт","weekday",1,2024,5
1824,2024-01-30,"Сырник","Выпечка",2,200,400,3,"вт","weekday",1,2024,5
1824,2024-01-30,"Эспрессо","Кофе",1,150,150,3,"вт","weekday",1,2024,5
1825,2024-02-01,"Мастер и Маргарита","Книги",3,600,1800,5,"чт","weekday",2,2024,5
1826,2024-02-26,"Сырник","Выпечка",3,200,600,2,"пн","weekday",2,2024,9
1826,2024-02-26,"Печенье","Выпечка",3,80,240,2,"пн","weekday",2,2024,9
1827,2024-02-14,"Мастер и Маргарита","Книги",2,600,1200,4,"ср","weekday",2,2024,7
1828,2024-03-08,"Круассан","Выпечка",2,120,240,6,"пт","weekday",3,2024,10
1829,2024-01-19,"Маффин","Выпечка",2,150,300,6,"пт","weekday",1,2024,3
1829,2024-01-19,"Латте","Кофе",2,250,500,6,"пт","weekday",1,2024,3
1830,2024-03-09,"Сырник","Выпечка",1,200,200,7,"сб","weekend",3,2024,10
1831,2024-03-01,"Печенье","Выпечка",1,80,80,6,"пт","weekday",3,2024,9
1832,2024-01-08,"Круассан","Выпечка",2,120,240,2,"пн","weekday",1,2024,2
1832,2024-01-08,"Мастер и Маргарита","Книги",2,600,1200,2,"пн","weekday",1,2024,2
1833,2024-01-18,"Сырник","Выпечка",1,200,200,5,"чт","weekday",1,2024,3
1833,2024-01-18,"Капучино","Кофе",3,220,660,5,"чт","weekday",1,2024,3
1834,2024-03-02,"Круассан","Выпечка",2,120,240,7,"сб","weekend",3,2024,9
1834,2024-03-02,"Сырник","Выпечка",3,200,600,7,"сб","weekend",3,2024,9
1834,2024-03-02,"Печенье","Выпечка",3,80,240,7,"сб","weekend",3,2024,9
1834,2024-03-02,"Печенье","Выпечка",1,80,80,7,"сб","weekend",3,2024,9
1835,2024-01-28,"Круассан","Выпечка",2,120,240,1,"вс","weekend",1,2024,4
1835,2024-01-28,"Мастер и Маргарита","Книги",2,600,1200,1,"вс","weekend",1,2024,4
1836,2024-02-10,"Сырник","Выпечка",1,200,200,7,"сб","weekend",2,2024,6
1836,2024-02-10,"Маффин","Выпечка",3,150,450,7,"сб","weekend",2,2024,6
1836,2024-02-10,"Латте","Кофе",1,250,250,7,"сб","weekend",2,2024,6
1836,2024-02-10,"Печенье","Выпечка",2,80,160,7,"сб","weekend",2,2024,6
1837,2024-01-12,"Латте","Кофе",2,250,500,6,"пт","weekday",1,2024,2
1838,2024-01-30,"Мастер и Маргарита","Книги",3,600,1800,3,"вт","weekday",1,2024,5
1838,2024-01-30,"Капучино","Кофе",3,220,660,3,"вт","weekday",1,2024,5
1838,2024-01-30,"Сырник","Выпечка",3,200,600,3,"вт","weekday",1,2024,5
1838,2024-01-30,"Раф","Кофе",3,280,840,3,"вт","weekday",1,2024,5
1839,2024-03-07,"Латте","Кофе",1,250,250,5,"чт","weekday",3,2024,10
1839,2024-03-07,"Капучино","Кофе",2,220,440,5,"чт","weekday",3,2024,10
1839,2024-03-07,"Мастер и Маргарита","Книги",1,600,600,5,"чт","weekday",3,2024,10
1840,2024-03-07,"Маффин","Выпечка",3,150,450,5,"чт","weekday",3,2024,10
1840,2024-03-07,"Печенье","Выпечка",1,80,80,5,"чт","weekday",3,2024,10
1841,2024-03-07,"Сырник","Выпечка",3,200,600,5,"чт","weekday",3,2024,10
1842,2024-03-05,"Печенье","Выпечка",2,80,160,3,"вт","weekday",3,2024,10
1842,2024-03-05,"Капучино","Кофе",1,220,220,3,"вт","weekday",3,2024,10
1842,2024-03-05,"Маффин","Выпечка",1,150,150,3,"вт","weekday",3,2024,10
1842,2024-03-05,"Война и мир","Книги",3,450,1350,3,"вт","weekday",3,2024,10
1842,2024-03-05,"Американо","Кофе",1,180,180,3,"вт","weekday",3,2024,10
1843,2024-02-18,"Эспрессо","Кофе",3,150,450,1,"вс","weekend",2,2024,7
1844,2024-01-19,"Эспрессо","Кофе",2,150,300,6,"пт","weekday",1,2024,3
1844,2024-01-19,"Раф","Кофе",3,280,840,6,"пт","weekday",1,2024,3
1844,2024-01-19,"Сырник","Выпечка",2,200,400,6,"пт","weekday",1,2024,3
1844,2024-01-19,"Эспрессо","Кофе",3,150,450,6,"пт","weekday",1,2024,3
1844,2024-01-19,"Капучино","Кофе",2,220,440,6,"пт","weekday",1,2024,3
1845,2024-03-01,"Раф","Кофе",3,280,840,6,"пт","weekday",3,2024,9
1845,2024-03-01,"Латте","Кофе",3,250,750,6,"пт","weekday",3,2024,9
1846,2024-03-20,"Сырник","Выпечка",2,200,400,4,"ср","weekday",3,2024,12
1846,2024-03-20,"Печенье","Выпечка",3,80,240,4,"ср","weekday",3,2024,12
1846,2024-03-20,"Война и мир","Книги",1,450,450,4,"ср","weekday",3,2024,12
1846,2024-03-20,"Круассан","Выпечка",1,120,120,4,"ср","weekday",3,2024,12
1847,2024-01-10,"Круассан","Выпечка",2,120,240,4,"ср","weekday",1,2024,2
1848,2024-02-26,"Капучино","Кофе",3,220,660,2,"пн","weekday",2,2024,9
1848,2024-02-26,"Маффин","Выпечка",2,150,300,2,"пн","weekday",2,2024,9
1849,2024-02-20,"Латте","Кофе",1,250,250,3,"вт","weekday",2,2024,8
1849,2024-02-20,"Печенье","Выпечка",3,80,240,3,"вт","weekday",2,2024,8
1849,2024-02-20,"Маффин","Выпечка",2,150,300,3,"вт","weekday",2,2024,8
1849,2024-02-20,"Маффин","Выпечка",1,150,150,3,"вт","weekday",2,2024,8
1850,2024-03-20,"Круассан","Выпечка",3,120,360,4,"ср","weekday",3,2024,12
1851,2024-03-02,"Маффин","Выпечка",2,150,300,7,"сб","weekend",3,2024,9
1851,2024-03-02,"Круассан","Выпечка",1,120,120,7,"сб","weekend",3,2024,9
1851,2024-03-02,"Мастер и Маргарита","Книги",2,600,1200,7,"сб","weekend",3,2024,9
1852,2024-02-24,"Круассан","Выпечка",3,120,360,7,"сб","weekend",2,2024,8
1852,2024-02-24,"Круассан","Выпечка",1,120,120,7,"сб","weekend",2,2024,8
1852,2024-02-24,"Раф","Кофе",2,280,560,7,"сб","weekend",2,2024,8
1852,2024-02-24,"Капучино","Кофе",1,220,220,7,"сб","weekend",2,2024,8
1853,2024-03-08,"Раф","Кофе",2,280,560,6,"пт","weekday",3,2024,10
1854,2024-02-15,"Преступление и наказание","Книги",2,500,1000,5,"чт","weekday",2,2024,7
1855,2024-01-09,"Раф","Кофе",1,280,280,3,"вт","weekday",1,2024,2
1855,2024-01-09,"Круассан","Выпечка",3,120,360,3,"вт","weekday",1,2024,2
1856,2024-03-27,"Раф","Кофе",3,280,840,4,"ср","weekday",3,2024,13
1856,2024-03-27,"Латте","Кофе",3,250,750,4,"ср","weekday",3,2024,13
1856,2024-03-27,"Раф","Кофе",1,280,280,4,"ср","weekday",3,2024,13
1857,2024-01-06,"Преступление и наказание","Книги",1,500,500,7,"сб","weekend",1,2024,1
1857,2024-01-06,"Война и мир","Книги",1,450,450,7,"сб","weekend",1,2024,1
1857,2024-01-06,"Преступление и наказание","Книги",1,500,500,7,"сб","weekend",1,2024,1
1857,2024-01-06,"Преступление и наказание","Книги",3,500,1500,7,"сб","weekend",1,2024,1
1858,2024-03-17,"Эспрессо","Кофе",1,150,150,1,"вс","weekend",3,2024,11
1858,2024-03-17,"Раф","Кофе",2,280,560,1,"вс","weekend",3,2024,11
1859,2024-02-22,"Сырник","Выпечка",3,200,600,5,"чт","weekday",2,2024,8
1859,2024-02-22,"Печенье","Выпечка",1,80,80,5,"чт","weekday",2,2024,8
1859,2024-02-22,"Раф","Кофе",1,280,280,5,"чт","weekday",2,2024,8
1860,2024-01-30,"Раф","Кофе",2,280,560,3,"вт","weekday",1,2024,5
1861,2024-02-08,"Печенье","Выпечка",3,80,240,5,"чт","weekday",2,2024,6
1861,2024-02-08,"Маффин","Выпечка",2,150,300,5,"чт","weekday",2,2024,6
1861,2024-02-08,"Сырник","Выпечка",1,200,200,5,"чт","weekday",2,2024,6
1861,2024-02-08,"Маффин","Выпечка",2,150,300,5,"чт","weekday",2,2024,6
1862,2024-03-28,"Раф","Кофе",1,280,280,5,"чт","weekday",3,2024,13
1862,2024-03-28,"Печенье","Выпечка",3,80,240,5,"чт","weekday",3,2024,13
1863,2024-02-22,"Круассан","Выпечка",3,120,360,5,"чт","weekday",2,2024,8
1864,2024-02-05,"Маффин","Выпечка",2,150,300,2,"пн","weekday",2,2024,6
1864,2024-02-05,"Круассан","Выпечка",2,120,240,2,"пн","weekday",2,2024,6
1865,2024-03-04,"Американо","Кофе",1,180,180,2,"пн","weekday",3,2024,10
1865,2024-03-04,"Печенье","Выпечка",2,80,160,2,"пн","weekday",3,2024,10
1865,2024-03-04,"Круассан","Выпечка",1,120,120,2,"пн","weekday",3,2024,10
1865,2024-03-04,"Сырник","Выпечка",2,200,400,2,"пн","weekday",3,2024,10
1865,2024-03-04,"Американо","Кофе",3,180,540,2,"пн","weekday",3,2024,10
1866,2024-01-07,"Круассан","Выпечка",3,120,360,1,"вс","weekend",1,2024,1
1866,2024-01-07,"Мастер и Маргарита","Книги",3,600,1800,1,"вс","weekend",1,2024,1
1866,2024-01-07,"Война и мир","Книги",3,450,1350,1,"вс","weekend",1,2024,1
1866,2024-01-07,"Сырник","Выпечка",1,200,200,1,"вс","weekend",1,2024,1
1867,2024-01-27,"Мастер и Маргарита","Книги",2,600,1200,7,"сб","weekend",1,2024,4
1867,2024-01-27,"Круассан","Выпечка",1,120,120,7,"сб","weekend",1,2024,4
1868,2024-03-25,"Круассан","Выпечка",3,120,360,2,"пн","weekday",3,2024,13
1869,2024-02-06,"Американо","Кофе",1,180,180,3,"вт","weekday",2,2024,6
1869,2024-02-06,"Мастер и Маргарита","Книги",1,600,600,3,"вт","weekday",2,2024,6
1870,2024-02-03,"Сырник","Выпечка",1,200,200,7,"сб","weekend",2,2024,5
1870,2024-02-03,"Печенье","Выпечка",3,80,240,7,"сб","weekend",2,2024,5
1870,2024-02-03,"Печенье","Выпечка",1,80,80,7,"сб","weekend",2,2024,5
1870,2024-02-03,"Раф","Кофе",3,280,840,7,"сб","weekend",2,2024,5
1870,2024-02-03,"Раф","Кофе",1,280,280,7,"сб","weekend",2,2024,5
1871,2024-01-24,"Маффин","Выпечка",3,150,450,4,"ср","weekday",1,2024,4
1871,2024-01-24,"Печенье","Выпечка",1,80,80,4,"ср","weekday",1,2024,4
1871,2024-01-24,"Маффин","Выпечка",1,150,150,4,"ср","weekday",1,2024,4
1871,2024-01-24,"Круассан","Выпечка",1,120,120,4,"ср","weekday",1,2024,4
1871,2024-01-24,"Латте","Кофе",2,250,500,4,"ср","weekday",1,2024,4
1872,2024-01-15,"Круассан","Выпечка",3,120,360,2,"пн","weekday",1,2024,3
1872,2024-01-15,"Война и мир","Книги",1,450,450,2,"пн","weekday",1,2024,3
1872,2024-01-15,"Маффин","Выпечка",1,150,150,2,"пн","weekday",1,2024,3
1872,2024-01-15,"Маффин","Выпечка",3,150,450,2,"пн","weekday",1,2024,3
1873,2024-02-27,"Печенье","Выпечка",2,80,160,3,"вт","weekday",2,2024,9
1873,2024-02-27,"Эспрессо","Кофе",2,150,300,3,"вт","weekday",2,2024,9
1873,2024-02-27,"Сырник","Выпечка",1,200,200,3,"вт","weekday",2,2024,9
1873,2024-02-27,"Маффин","Выпечка",3,150,450,3,"вт","weekday",2,2024,9
1874,2024-02-20,"Круассан","Выпечка",2,120,240,3,"вт","weekday",2,2024,8
1874,2024-02-20,"Маффин","Выпечка",1,150,150,3,"вт","weekday",2,2024,8
1875,2024-03-26,"Сырник","Выпечка",1,200,200,3,"вт","weekday",3,2024,13
1875,2024-03-26,"Печенье","Выпечка",2,80,160,3,"вт","weekday",3,2024,13
1875,2024-03-26,"Эспрессо","Кофе",2,150,300,3,"вт","weekday",3,2024,13
1875,2024-03-26,"Маффин","Выпечка",1,150,150,3,"вт","weekday",3,2024,13
1876,2024-01-17,"Латте","Кофе",1,250,250,4,"ср","weekday",1,2024,3
1876,2024-01-17,"Эспрессо","Кофе",2,150,300,4,"ср","weekday",1,2024,3
1877,2024-03-26,"Латте","Кофе",1,250,250,3,"вт","weekday",3,2024,13
1877,2024-03-26,"Маффин","Выпечка",1,150,150,3,"вт","weekday",3,2024,13
1877,2024-03-26,"Сырник","Выпечка",3,200,600,3,"вт","weekday",3,2024,13
1878,2024-03-19,"Мастер и Маргарита","Книги",1,600,600,3,"вт","weekday",3,2024,12
1878,2024-03-19,"Круассан","Выпечка",2,120,240,3,"вт","weekday",3,2024,12
1879,2024-03-16,"Печенье","Выпечка",1,80,80,7,"сб","weekend",3,2024,11
1880,2024-02-13,"Преступление и наказание","Книги",1,500,500,3,"вт","weekday",2,2024,7
1880,2024-02-13,"Маффин","Выпечка",3,150,450,3,"вт","weekday",2,2024,7
1880,2024-02-13,"Американо","Кофе",1,180,180,3,"вт","weekday",2,2024,7
1881,2024-03-22,"Круассан","Выпечка",3,120,360,6,"пт","weekday",3,2024,12
1881,2024-03-22,"Круассан","Выпечка",2,120,240,6,"пт","weekday",3,2024,12
1881,2024-03-22,"Сырник","Выпечка",2,200,400,6,"пт","weekday",3,2024,12
1882,2024-02-05,"Маффин","Выпечка",1,150,150,2,"пн","weekday",2,2024,6
1883,2024-01-31,"Сырник","Выпечка",2,200,400,4,"ср","weekday",1,2024,5
1884,2024-03-11,"Маффин","Выпечка",3,150,450,2,"пн","weekday",3,2024,11
1884,2024-03-11,"Маффин","Выпечка",3,150,450,2,"пн","weekday",3,2024,11
1885,2024-01-27,"Война и мир","Книги",3,450,1350,7,"сб","weekend",1,2024,4
1885,2024-01-27,"Сырник","Выпечка",1,200,200,7,"сб","weekend",1,2024,4
1885,2024-01-27,"Сырник","Выпечка",1,200,200,7,"сб","weekend",1,2024,4
1885,2024-01-27,"Американо","Кофе",1,180,180,7,"сб","weekend",1,2024,4
1885,2024-01-27,"Раф","Кофе",1,280,280,7,"сб","weekend",1,2024,4
1886,2024-03-02,"Война и мир","Книги",2,450,900,7,"сб","weekend",3,2024,9
1886,2024-03-02,"Раф","Кофе",2,280,560,7,"сб","weekend",3,2024,9
1886,2024-03-02,"Эспрессо","Кофе",1,150,150,7,"сб","weekend",3,2024,9
1886,2024-03-02,"Маффин","Выпечка",3,150,450,7,"сб","weekend",3,2024,9
1887,2024-02-27,"Эспрессо","Кофе",1,150,150,3,"вт","weekday",2,2024,9
1888,2024-01-10,"Мастер и Маргарита","Книги",1,600,600,4,"ср","weekday",1,2024,2
1888,2024-01-10,"Капучино","Кофе",1,220,220,4,"ср","weekday",1,2024,2
1888,2024-01-10,"Раф","Кофе",3,280,840,4,"ср","weekday",1,2024,2
1888,2024-01-10,"Эспрессо","Кофе",1,150,150,4,"ср","weekday",1,2024,2
1888,2024-01-10,"Маффин","Выпечка",1,150,150,4,"ср","weekday",1,2024,2
1889,2024-01-07,"Печенье","Выпечка",3,80,240,1,"вс","weekend",1,2024,1
1889,2024-01-07,"Маффин","Выпечка",2,150,300,1,"вс","weekend",1,2024,1
1890,2024-01-08,"Круассан","Выпечка",3,120,360,2,"пн","weekday",1,2024,2
1890,2024-01-08,"Маффин","Выпечка",1,150,150,2,"пн","weekday",1,2024,2
1890,2024-01-08,"Эспрессо","Кофе",2,150,300,2,"пн","weekday",1,2024,2
1890,2024-01-08,"Эспрессо","Кофе",3,150,450,2,"пн","weekday",1,2024,2
1891,2024-02-27,"Капучино","Кофе",3,220,660,3,"вт","weekday",2,2024,9
1892,2024-01-25,"Эспрессо","Кофе",1,150,150,5,"чт","weekday",1,2024,4
1892,2024-01-25,"Война и мир","Книги",1,450,450,5,"чт","weekday",1,2024,4
1892,2024-01-25,"Сырник","Выпечка",3,200,600,5,"чт","weekday",1,2024,4
1893,2024-01-31,"Круассан","Выпечка",2,120,240,4,"ср","weekday",1,2024,5
1893,2024-01-31,"Капучино","Кофе",2,220,440,4,"ср","weekday",1,2024,5
1893,2024-01-31,"Печенье","Выпечка",2,80,160,4,"ср","weekday",1,2024,5
1893,2024-01-31,"Война и мир","Книги",2,450,900,4,"ср","weekday",1,2024,5
1894,2024-03-10,"Сырник","Выпечка",3,200,600,1,"вс","weekend",3,2024,10
1894,2024-03-10,"Круассан","Выпечка",1,120,120,1,"вс","weekend",3,2024,10
1894,2024-03-10,"Круассан","Выпечка",2,120,240,1,"вс","weekend",3,2024,10
1895,2024-01-26,"Капучино","Кофе",2,220,440,6,"пт","weekday",1,2024,4
1896,2024-03-04,"Американо","Кофе",3,180,540,2,"пн","weekday",3,2024,10
1896,2024-03-04,"Сырник","Выпечка",1,200,200,2,"пн","weekday",3,2024,10
1896,2024-03-04,"Латте","Кофе",3,250,750,2,"пн","weekday",3,2024,10
1896,2024-03-04,"Печенье","Выпечка",3,80,240,2,"пн","weekday",3,2024,10
1897,2024-01-19,"Преступление и наказание","Книги",3,500,1500,6,"пт","weekday",1,2024,3
1897,2024-01-19,"Круассан","Выпечка",1,120,120,6,"пт","weekday",1,2024,3
1898,2024-03-08,"Круассан","Выпечка",3,120,360,6,"пт","weekday",3,2024,10
1898,2024-03-08,"Маффин","Выпечка",1,150,150,6,"пт","weekday",3,2024,10
1898,2024-03-08,"Печенье","Выпечка",1,80,80,6,"пт","weekday",3,2024,10
1899,2024-03-11,"Печенье","Выпечка",2,80,160,2,"пн","weekday",3,2024,11
1899,2024-03-11,"Печенье","Выпечка",2,80,160,2,"пн","weekday",3,2024,11
1899,2024-03-11,"Преступление и наказание","Книги",2,500,1000,2,"пн","weekday",3,2024,11
1900,2024-01-04,"Круассан","Выпечка",1,120,120,5,"чт","weekday",1,2024,1
1900,2024-01-04,"Капучино","Кофе",2,220,440,5,"чт","weekday",1,2024,1
1900,2024-01-04,"Маффин","Выпечка",3,150,450,5,"чт","weekday",1,2024,1
1901,2024-03-08,"Латте","Кофе",1,250,250,6,"пт","weekday",3,2024,10
1901,2024-03-08,"Преступление и наказание","Книги",2,500,1000,6,"пт","weekday",3,2024,10
1902,2024-01-19,"Преступление и наказание","Книги",3,500,1500,6,"пт","weekday",1,2024,3
1902,2024-01-19,"Круассан","Выпечка",1,120,120,6,"пт","weekday",1,2024,3
1902,2024-01-19,"Сырник","Выпечка",2,200,400,6,"пт","weekday",1,2024,3
1903,2024-01-01,"Капучино","Кофе",3,220,660,2,"пн","weekday",1,2024,1
1904,2024-03-02,"Круассан","Выпечка",2,120,240,7,"сб","weekend",3,2024,9
1904,2024-03-02,"Печенье","Выпечка",3,80,240,7,"сб","weekend",3,2024,9
1904,2024-03-02,"Капучино","Кофе",3,220,660,7,"сб","weekend",3,2024,9
1905,2024-02-27,"Латте","Кофе",2,250,500,3,"вт","weekday",2,2024,9
1905,2024-02-27,"Американо","Кофе",1,180,180,3,"вт","weekday",2,2024,9
1906,2024-03-08,"Война и мир","Книги",1,450,450,6,"пт","weekday",3,2024,10
1906,2024-03-08,"Круассан","Выпечка",2,120,240,6,"пт","weekday",3,2024,10
1906,2024-03-08,"Война и мир","Книги",1,450,450,6,"пт","weekday",3,2024,10
1906,2024-03-08,"Латте","Кофе",3,250,750,6,"пт","weekday",3,2024,10
1906,2024-03-08,"Мастер и Маргарита","Книги",3,600,1800,6,"пт","weekday",3,2024,10
1907,2024-03-22,"Американо","Кофе",2,180,360,6,"пт","weekday",3,2024,12
1907,2024-03-22,"Сырник","Выпечка",2,200,400,6,"пт","weekday",3,2024,12
1908,2024-03-18,"Круассан","Выпечка",1,120,120,2,"пн","weekday",3,2024,12
1908,2024-03-18,"Война и мир","Книги",2,450,900,2,"пн","weekday",3,2024,12
1909,2024-03-20,"Круассан","Выпечка",1,120,120,4,"ср","weekday",3,2024,12
1909,2024-03-20,"Латте","Кофе",2,250,500,4,"ср","weekday",3,2024,12
1909,2024-03-20,"Маффин","Выпечка",1,150,150,4,"ср","weekday",3,2024,12
1909,2024-03-20,"Маффин","Выпечка",2,150,300,4,"ср","weekday",3,2024,12
1909,2024-03-20,"Маффин","Выпечка",3,150,450,4,"ср","weekday",3,2024,12
1910,2024-03-30,"Печенье","Выпечка",1,80,80,7,"сб","weekend",3,2024,13
1911,2024-01-16,"Сырник","Выпечка",1,200,200,3,"вт","weekday",1,2024,3
1912,2024-03-12,"Мастер и Маргарита","Книги",2,600,1200,3,"вт","weekday",3,2024,11
1912,2024-03-12,"Латте","Кофе",2,250,500,3,"вт","weekday",3,2024,11
1912,2024-03-12,"Эспрессо","Кофе",2,150,300,3,"вт","weekday",3,2024,11
1913,2024-02-28,"Сырник","Выпечка",3,200,600,4,"ср","weekday",2,2024,9
1913,2024-02-28,"Капучино","Кофе",2,220,440,4,"ср","weekday",2,2024,9
1913,2024-02-28,"Мастер и Маргарита","Книги",3,600,1800,4,"ср","weekday",2,2024,9
1913,2024-02-28,"Круассан","Выпечка",3,120,360,4,"ср","weekday",2,2024,9
1913,2024-02-28,"Преступление и наказание","Книги",1,500,500,4,"ср","weekday",2,2024,9
1914,2024-02-11,"Эспрессо","Кофе",3,150,450,1,"вс","weekend",2,2024,6
1914,2024-02-11,"Раф","Кофе",3,280,840,1,"вс","weekend",2,2024,6
1915,2024-02-05,"Сырник","Выпечка",3,200,600,2,"пн","weekday",2,2024,6
1916,2024-03-11,"Маффин","Выпечка",3,150,450,2,"пн","weekday",3,2024,11
1917,2024-03-17,"Американо","Кофе",1,180,180,1,"вс","weekend",3,2024,11
